label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9nra1a_0.jpg;True;0.006919850595295429;-0.0017274518977691508;0.01374459098880275
1;IMD2020/splicing/c9pnuvp_0.jpg;True;0.30040842294692993;0.4797928488834964;0.4620216735704376
1;IMD2020/splicing/c9s0tj6_0.jpg;True;0.15907999873161316;0.3523980789524524;0.27449355640814527
1;IMD2020/splicing/c99lcrp_0.jpg;True;0.20253527164459229;0.32976186224158666;0.3368471163462257
1;IMD2020/splicing/c9iwpff_0.jpg;True;0.37889713048934937;0.4153348426182388;0.5495654582746494
1;IMD2020/splicing/c92qres_0.jpg;True;0.2737721800804138;0.378365184712809;0.4298605045265787
1;IMD2020/splicing/c9aati3_0.jpg;True;0.4726526439189911;0.3867302819319234;0.6419064725806793
1;IMD2020/splicing/c8wcodr_0.jpg;True;0.839529275894165;0.8567017262688995;0.912765289316051
1;IMD2020/splicing/c94vpjk_0.jpg;True;0.11886991560459137;0.1807040079506685;0.21248210409670445
1;IMD2020/splicing/c97vf7q_0.jpg;True;0.8642664551734924;0.8945459983277666;0.9271919775577683
1;IMD2020/splicing/c9x31z7_0.png;True;0.3047485947608948;0.4368129556337643;0.4671376399375036
1;IMD2020/splicing/c9hg0i2_0.jpg;True;0.1253868043422699;0.24970716090343953;0.22283326014896832
1;IMD2020/splicing/c9rsjqz_0.jpg;True;0.04189572110772133;0.06857883270701623;0.08042209360313803
1;IMD2020/splicing/c9kyp1k_0.jpg;True;0.0033615725114941597;-0.0011118076246217571;0.006700620564676462
1;IMD2020/splicing/c99g8d8_0.jpg;True;0.17876018583774567;0.3650444389896419;0.30330202893376623
1;IMD2020/splicing/00027_fake.jpg;True;0.0427720732986927;0.02674307457622935;0.0820353271892185
1;IMD2020/splicing/c9n64mb_0.jpg;True;0.34268084168434143;0.5040095279847517;0.5104427274865596
1;IMD2020/splicing/c94o4hp_0.jpg;True;0.1351490318775177;0.2861496494584619;0.23811680165540622
1;IMD2020/splicing/c9r5xdn_0.jpg;True;0.2918557822704315;0.44420499000661934;0.45183957117054574
1;IMD2020/splicing/c8v70y3_0.png;True;0.017726289108395576;0.01498286080516722;0.03483508104341343
1;IMD2020/splicing/c9lvfdp_0.jpg;True;0.060548048466444016;0.09335411959787361;0.11418256013952666
1;IMD2020/splicing/c9ag2ll_0.jpg;True;0.4370981752872467;0.5965334403849881;0.6083066303877268
1;IMD2020/splicing/c9atqpq_0.jpg;True;0.41757145524024963;0.5628314628504342;0.5891363561011547
1;IMD2020/splicing/c9lqual_0.jpg;True;0.37117621302604675;0.4844034109070625;0.5413982789427928
1;IMD2020/splicing/c9hud83_0.jpg;True;0.07071325182914734;0.08005663703018864;0.1320862485980057
1;IMD2020/splicing/c9hu5ce_0.jpg;True;0.4586353003978729;0.620101969164377;0.6288553592442708
1;IMD2020/splicing/c99bj65_0.jpg;True;0.10816640406847;0.0671080805752288;0.1952168965039613
1;IMD2020/splicing/c9jqnxf_0.jpg;True;0.14742201566696167;0.2237193968995361;0.2569621527627189
1;IMD2020/splicing/c957rl8_0.jpg;True;0.4165681004524231;0.5360083817875083;0.5881370628556594
1;IMD2020/splicing/c96c9hk_0.jpg;True;0.10655426234006882;0.263030621486112;0.19258750853405338
1;IMD2020/splicing/c9qlz7i_0.jpg;True;0.6624264717102051;0.7813382210267366;0.7969392970401149
1;IMD2020/splicing/c9t2l1i_0.jpg;True;0.5658287405967712;0.7278870595472892;0.7227211235495777
1;IMD2020/splicing/c9c9t84_0.jpg;True;0.48710355162620544;0.44232961547810035;0.6551037446695893
1;IMD2020/splicing/c9s7zuv_0.jpg;True;0.03878633305430412;0.1220610401424814;0.07467625035424443
1;IMD2020/splicing/c9jwdvv_0.jpg;True;0.034419842064380646;0.01202394002698627;0.06654907471482391
1;IMD2020/splicing/c995td6_0.jpg;True;0.38523828983306885;0.44304976440479865;0.5562050564943735
1;IMD2020/splicing/c9ll7hu_0.jpg;True;0.15842214226722717;0.25793445184032693;0.27351366716794295
1;IMD2020/splicing/c9cm5nk_0.jpg;True;0.0972805991768837;0.24084431700038014;0.1773121654868993
1;IMD2020/splicing/c9bncio_0.jpg;True;0.20395593345165253;0.35363633626179675;0.33880963232603145
1;IMD2020/splicing/c9gtlnu_0.jpg;True;0.16750666499137878;0.3470112428098836;0.2869476968661041
1;IMD2020/splicing/c9ceq9q_0.jpg;True;0.4275073707103729;0.4618392860098923;0.5989564479151738
1;IMD2020/splicing/c9j4nvh_0.jpg;True;0.15664859116077423;0.23492709205818096;0.27086634602769727
1;IMD2020/splicing/c9hto4a_0.jpg;True;0.0;0;0.0
1;IMD2020/splicing/c9813uk_0.jpg;True;0.5577568411827087;0.7126591022711387;0.7161026060651539
1;IMD2020/splicing/c9stktv_0.jpg;True;0.4537000060081482;0.5911940972089769;0.6242003356493541
1;IMD2020/splicing/c9u54ff_0.jpg;True;0.02516782097518444;0.08930174381905086;0.04909990570998019
1;IMD2020/splicing/c9d2odr_0.jpg;True;0.3120928406715393;0.5429921577116137;0.47571761873743923
1;IMD2020/splicing/c9uwhhl_0.jpg;True;0.36555036902427673;0.4435730129131856;0.5353890760014801
1;IMD2020/splicing/c9cnjtp_0.png;True;0.22455549240112305;0.2865089519805773;0.3667543058712193
1;IMD2020/splicing/c93ewwm_0.jpg;True;0.03177741542458534;0.10538165169589765;0.06159742335981533
